"Time","Cam Hue (N3 - NZ)","Cam Sat (N3 - NZ)","Cam Val (N3 - NZ)","Air Hum (N3 - NZ)","Air Temp (N3 - NZ)","Soil Hum (N3 - NZ)","Soil Temp (N3 - NZ)","Soil Nit (N3 - NZ)","Soil Pho (N3 - NZ)","Soil Pot (N3 - NZ)","Soil pH (N3 - NZ)","Soil EC (N3 - NZ)"
1720918800000,7,4,3,39.97,23.89,23.6,14.9,52,23.89,108,0.2,198
1720919400000,7,4,3,39.79,23.73,23.7,14.9,52,23.73,108,0.2,198
1720920000000,7,4,3,39.89,23.63,23.6,15,53,23.63,109,0.3,199
1720920600000,7,4,3,40.01,23.74,23.6,15.1,53,23.74,109,0.3,199
1720921200000,7,4,3,40.01,23.73,23.6,15.2,53,23.73,109,0.3,199
1720921800000,7,4,3,39.88,23.64,23.7,15.2,53,23.64,109,0.3,199
1720922400000,7,4,3,39.98,23.64,23.6,15.2,53,23.64,109,0.3,199
1720923000000,7,4,3,40.07,23.79,23.7,15.3,53,23.79,109,0.3,199
1720923600000,7,4,3,40.11,23.89,23.6,15.4,53,23.89,109,0.3,199
1720924200000,7,4,3,39.89,23.83,23.5,15.4,53,23.83,109,0.3,199
1720924800000,7,4,3,39.76,23.79,23.5,15.4,53,23.79,109,0.3,199
1720925400000,7,4,3,39.85,23.71,23.6,15.4,53,23.71,109,0.3,199
1720926000000,7,4,3,39.82,23.74,23.6,15.4,53,23.74,109,0.3,199
1720926600000,7,4,3,39.93,23.79,23.6,15.5,53,23.79,109,0.3,199
1720927200000,7,4,3,39.86,23.88,23.6,15.5,53,23.88,109,0.3,199
1720927800000,7,4,3,39.72,23.78,23.6,15.6,53,23.78,109,0.3,199
1720928400000,7,4,3,39.52,23.65,23.5,15.5,53,23.65,109,0.3,199
1720929000000,7,4,3,39.42,23.49,23.6,15.5,53,23.49,109,0.3,199
1720929600000,7,4,3,39.37,23.31,23.5,15.4,53,23.31,109,0.3,199
1720930200000,7,4,3,39.24,23.16,23.6,15.4,53,23.16,109,0.3,199
1720930800000,7,4,3,39.03,22.96,23.5,15.3,53,22.96,109,0.3,199
1720931400000,7,4,3,39.01,22.82,23.5,15.2,52,22.82,108,0.2,198
1720932000000,7,4,3,38.62,22.67,23.5,15.1,52,22.67,108,0.2,198
1720932600000,7,4,3,38.36,22.44,23.7,15,52,22.44,108,0.2,198
1720933200000,7,4,3,38.19,22.22,23.4,14.8,52,22.22,108,0.2,197
1720933800000,7,4,3,37.96,22.11,23.4,14.7,52,22.11,108,0.2,197
1720934400000,7,4,3,37.91,21.95,23.5,14.6,52,21.95,108,0.2,197
1720935000000,7,4,3,37.87,21.85,23.4,14.5,51,21.85,107,0.2,196
1720935600000,7,4,3,37.89,21.76,23.5,14.5,51,21.76,107,0.2,196
1720936200000,7,4,3,38.05,21.69,23.5,14.4,51,21.69,107,0.2,196
1720936800000,7,4,3,38.36,21.64,23.6,14.4,51,21.64,107,0.2,196
1720937400000,7,4,3,38.68,21.66,23.4,14.3,51,21.66,107,0.2,196
1720938000000,7,4,3,38.77,21.65,23.5,14.3,51,21.65,107,0.2,196
1720938600000,7,4,3,38.93,21.64,23.5,14.2,51,21.64,107,0.2,196
1720939200000,7,4,3,39.03,21.64,23.5,14.2,51,21.64,107,0.2,196
1720939800000,7,4,3,39.07,21.6,23.5,14.2,51,21.6,107,0.2,195
1720940400000,7,4,3,39.1,21.63,23.5,14.1,51,21.63,107,0.2,195
1720941000000,7,4,3,39.26,21.62,23.7,14.1,51,21.62,107,0.2,195
1720941600000,7,4,3,39.28,21.57,23.4,14,51,21.57,107,0.2,195
1720942200000,7,4,3,39.41,21.57,23.5,14,51,21.57,107,0.2,195
1720942800000,7,4,3,39.47,21.57,23.3,14,51,21.57,107,0.2,195
1720943400000,7,4,3,39.4,21.59,23.3,14,51,21.59,107,0.2,195
1720944000000,7,4,3,39.31,21.59,23.5,14,51,21.59,107,0.2,195
1720944600000,7,4,3,39.37,21.58,23.5,14,51,21.58,107,0.2,195
1720945200000,7,4,3,39.31,21.52,23.4,14,51,21.52,107,0.2,195
1720945800000,7,4,3,39.39,21.47,23.5,13.9,51,21.47,107,0.2,195
1720946400000,7,4,3,39.35,21.44,23.4,13.9,50,21.44,106,0.2,194
1720947000000,7,4,3,39.42,21.45,23.5,13.9,50,21.45,106,0.2,194
1720947600000,7,4,3,39.39,21.41,23.3,13.8,50,21.41,106,0.2,194
1720948200000,7,4,3,39.4,21.41,23.5,13.8,50,21.41,106,0.2,194
1720948800000,7,4,3,39.47,21.42,23.5,13.8,50,21.42,106,0.2,194
1720949400000,7,4,3,39.46,21.43,23.5,13.8,50,21.43,106,0.2,194
1720950000000,7,4,3,39.54,21.46,23.3,13.8,50,21.46,106,0.2,194
1720950600000,7,4,3,39.53,21.43,23.5,13.8,50,21.43,106,0.2,194
1720951200000,7,4,3,39.7,21.44,23.5,13.8,50,21.44,106,0.2,194
1720951800000,7,4,3,39.7,21.44,23.3,13.8,50,21.44,106,0.2,194
1720952400000,7,4,3,39.78,21.42,23.4,13.8,50,21.42,106,0.2,194
1720953000000,7,4,3,39.74,21.41,23.4,13.8,50,21.41,106,0.2,194
1720953600000,7,4,3,39.84,21.43,23.5,13.8,50,21.43,106,0.2,194
1720954200000,7,4,3,39.84,21.44,23.4,13.8,50,21.44,106,0.2,194
1720954800000,7,4,3,39.69,21.41,23.4,13.8,50,21.41,106,0.2,194
1720955400000,7,4,3,39.69,21.39,23.4,13.7,50,21.39,106,0.2,194
1720956000000,7,4,3,39.74,21.36,23.5,13.7,50,21.36,106,0.2,194
1720956600000,7,4,3,39.71,21.36,23.4,13.7,50,21.36,106,0.2,194
1720957200000,7,4,3,39.7,21.33,23.3,13.7,50,21.33,106,0.2,194
1720957800000,7,4,3,39.87,21.34,23.4,13.7,50,21.34,106,0.1,193
1720958400000,7,4,3,39.88,21.39,23.4,13.7,50,21.39,106,0.1,193
1720959000000,7,4,3,39.93,21.42,23.5,13.7,50,21.42,106,0.2,194
1720959600000,7,4,3,39.97,21.43,23.1,13.7,50,21.43,106,0.2,194
1720960200000,7,4,3,40.01,21.46,23.4,13.7,50,21.46,106,0.2,194
1720960800000,7,4,3,40.07,21.48,23.4,13.7,50,21.48,106,0.1,193
1720961400000,7,4,3,40.14,21.52,23.5,13.7,50,21.52,106,0.2,194
1720962000000,7,4,3,40.07,21.54,23.5,13.7,50,21.54,106,0.1,193
1720962600000,7,4,3,40.12,21.55,23.6,13.7,50,21.55,106,0.2,194
1720963200000,7,4,3,40.04,21.57,23.5,13.8,50,21.57,106,0.1,193
1720963800000,7,4,3,40.09,21.53,23.3,13.7,50,21.53,106,0.2,194
1720964400000,7,4,3,40.03,21.57,23.3,13.7,50,21.57,106,0.1,193
1720965000000,7,4,3,40.08,21.54,23.5,13.7,50,21.54,106,0.1,193
1720965600000,7,4,3,40.17,21.55,23.5,13.7,50,21.55,106,0.1,193
1720966200000,7,4,3,40.25,21.53,23.4,13.8,50,21.53,106,0.1,193
1720966800000,7,4,3,40.36,21.55,23.4,13.8,50,21.55,106,0.1,193
1720967400000,7,4,3,40.43,21.57,23.4,13.8,50,21.57,106,0.2,194
1720968000000,7,4,3,40.46,21.57,23.3,13.8,50,21.57,106,0.2,194
1720968600000,7,4,3,40.48,21.56,23.3,13.8,50,21.56,106,0.2,194
1720969200000,7,4,3,40.49,21.6,23.3,13.8,50,21.6,106,0.2,194
1720969800000,7,4,3,40.48,21.57,23.4,13.8,50,21.57,106,0.2,194
1720970400000,7,4,3,40.43,21.56,23.5,13.8,50,21.56,106,0.1,193
1720971000000,7,4,3,40.52,21.53,23.5,13.8,50,21.53,106,0.1,193
1720971600000,7,4,3,40.6,21.56,23.2,13.8,50,21.56,106,0.2,194
1720972200000,7,4,3,40.7,21.56,23.3,13.8,50,21.56,106,0.1,193
1720972800000,7,4,3,40.69,21.55,23.3,13.8,50,21.55,106,0.2,194
1720973400000,7,4,3,40.74,21.59,23.5,13.8,50,21.59,106,0.2,194
1720974000000,7,4,3,40.68,21.6,23.3,13.8,50,21.6,106,0.1,193
1720974600000,7,4,3,40.78,21.6,23.2,13.8,50,21.6,106,0.1,193
1720975200000,7,4,3,40.77,21.62,23.3,13.8,50,21.62,106,0.1,193
1720975800000,7,4,3,40.77,21.59,23.3,13.8,50,21.59,106,0.1,193
1720976400000,7,4,3,40.75,21.6,23.3,13.8,50,21.6,106,0.1,193
1720977000000,7,4,3,40.85,21.57,23.4,13.8,50,21.57,106,0.1,193
1720977600000,7,4,3,40.84,21.55,23.3,13.8,50,21.55,106,0.1,193
1720978200000,7,4,3,40.76,21.55,23.3,13.8,50,21.55,106,0.1,193
1720978800000,7,4,3,40.83,21.51,23.3,13.8,50,21.51,106,0.1,193
1720979400000,7,4,3,40.83,21.5,23.3,13.8,50,21.5,106,0.1,193
1720980000000,7,4,3,40.89,21.51,23.3,13.8,50,21.51,106,0.1,193
1720980600000,7,4,3,40.88,21.52,23.3,13.8,50,21.52,106,0.1,193
1720981200000,7,4,3,40.91,21.53,23.4,13.8,50,21.53,106,0.1,193
1720981800000,7,4,3,40.97,21.52,23.3,13.8,50,21.52,106,0.1,193
1720982400000,7,4,3,40.94,21.54,23.3,13.8,50,21.54,106,0.1,193
1720983000000,7,4,3,41.01,21.54,23.3,13.8,50,21.54,106,0.1,193
1720983600000,7,4,3,41.04,21.57,23.3,13.8,50,21.57,106,0.1,193
1720984200000,7,4,3,41.04,21.59,23.3,13.9,50,21.59,106,0.1,193
1720984800000,7,4,3,41.08,21.6,23.5,13.8,50,21.6,106,0.1,193
1720985400000,7,4,3,40.67,21.63,23.3,13.8,50,21.63,106,0.1,193
1720986000000,7,4,3,40.16,21.45,23.3,13.8,50,21.45,106,0.1,193
1720986600000,7,4,3,40.35,21.95,23.3,13.9,50,21.95,106,0.1,193
1720987200000,7,4,3,40.38,22.77,23.3,14.1,50,22.77,106,0.1,193
1720987800000,7,4,3,40.4,23.4,23.3,14.3,50,23.4,106,0.2,194
1720988400000,7,4,3,40.47,23.88,23.4,14.5,50,23.88,106,0.2,194
1720989000000,7,4,3,40.5,24.22,23.5,14.7,51,24.22,107,0.2,195
1720989600000,7,4,3,40.55,24.51,23.2,14.9,51,24.51,107,0.2,195
1720990200000,7,4,3,40.57,24.75,23.3,15.2,51,24.75,107,0.2,196
1720990800000,7,4,3,40.6,25,23.2,15.4,51,25,107,0.2,196
1720991400000,7,4,3,40.77,25.27,23.1,15.5,52,25.27,108,0.2,197
1720992000000,7,4,3,40.91,25.54,23.2,15.7,52,25.54,108,0.2,197
1720992600000,7,4,3,40.91,25.71,23.3,15.9,52,25.71,108,0.2,198
1720993200000,7,4,3,40.98,25.79,23.1,16.1,52,25.79,108,0.2,198
1720993800000,7,4,3,41.04,25.91,23.2,16.3,53,25.91,109,0.3,199
1720994400000,7,4,3,41.13,26.07,23.2,16.5,53,26.07,109,0.3,199
1720995000000,7,4,3,41.23,26.29,23.1,16.6,53,26.29,109,0.3,199
1720995600000,7,4,3,41.62,26.63,23.3,16.8,53,26.63,110,0.3,200
1720996200000,7,4,3,41.56,27.04,23.2,17.1,53,27.04,110,0.3,200
1720996800000,7,4,3,41.63,27.2,23.1,17.3,54,27.2,110,0.3,201
1720997400000,7,4,3,43.37,27.44,25,19.3,60,27.44,118,0.6,215
1720998000000,7,4,3,44.29,28.1,24.9,19.8,61,28.1,118,0.6,216
1720998600000,7,4,3,44.38,28.85,24.9,20.1,62,28.85,119,0.7,218
1720999200000,7,4,3,44.06,29.41,24.8,20.6,62,29.41,120,0.7,219
1720999800000,7,4,3,43.72,29.54,24.8,20.9,63,29.54,121,0.7,220
1721000400000,7,4,3,43.79,29.76,24.8,21.1,63,29.76,121,0.7,221
1721001000000,7,4,3,43.56,29.96,24.8,21.3,63,29.96,121,0.7,221
1721001600000,7,4,3,43.26,29.87,24.7,21.4,64,29.87,122,0.7,222
1721002200000,7,4,3,43.35,29.95,24.8,21.4,64,29.95,122,0.7,222
1721002800000,7,4,3,43.3,30.13,24.6,21.5,64,30.13,122,0.7,222
1721003400000,7,4,3,43.39,30.17,24.6,21.5,64,30.17,122,0.7,222
1721004000000,7,4,3,43.32,30.22,24.7,21.5,64,30.22,122,0.7,222
1721004600000,7,4,3,43.14,30.08,24.8,21.5,64,30.08,122,0.7,222
1721005200000,7,4,3,43.04,29.99,24.7,21.4,64,29.99,122,0.7,222
1721005800000,7,4,3,42.56,29.77,24.7,21.3,64,29.77,122,0.7,222
1721006400000,7,4,3,42.26,29.42,24.7,21.2,63,29.42,121,0.7,221
1721007000000,7,4,3,42.04,29.05,24.8,21,63,29.05,121,0.7,221
1721007600000,7,4,3,42.09,28.99,24.7,20.9,63,28.99,121,0.7,221
1721008200000,7,4,3,42.03,28.81,24.7,20.8,63,28.81,121,0.7,220
1721008800000,7,4,3,42.2,28.98,24.6,20.7,63,28.98,121,0.7,220
1721009400000,7,4,3,42.03,29.07,24.7,20.7,63,29.07,121,0.7,220
1721010000000,7,4,3,41.72,28.99,24.7,20.7,63,28.99,121,0.7,220
1721010600000,,,,,,,,,,,,
1721011200000,,,,,,,,,,,,
1721011800000,,,,,,,,,,,,
1721012400000,,,,,,,,,,,,
1721013000000,,,,,,,,,,,,
1721013600000,,,,,,,,,,,,
1721014200000,,,,,,,,,,,,
1721014800000,,,,,,,,,,,,
1721015400000,,,,,,,,,,,,
1721016000000,,,,,,,,,,,,
1721016600000,,,,,,,,,,,,
1721017200000,,,,,,,,,,,,
1721017800000,,,,,,,,,,,,
1721018400000,,,,,,,,,,,,
1721019000000,,,,,,,,,,,,
1721019600000,,,,,,,,,,,,
1721020200000,,,,,,,,,,,,
1721020800000,,,,,,,,,,,,
1721021400000,,,,,,,,,,,,
1721022000000,,,,,,,,,,,,
1721022600000,,,,,,,,,,,,
1721023200000,,,,,,,,,,,,
1721023800000,,,,,,,,,,,,
1721024400000,,,,,,,,,,,,
1721025000000,,,,,,,,,,,,
1721025600000,,,,,,,,,,,,
1721026200000,,,,,,,,,,,,
1721026800000,,,,,,,,,,,,
1721027400000,,,,,,,,,,,,
1721028000000,,,,,,,,,,,,
1721028600000,,,,,,,,,,,,
1721029200000,,,,,,,,,,,,
1721029800000,,,,,,,,,,,,
1721030400000,,,,,,,,,,,,
1721031000000,,,,,,,,,,,,
1721031600000,,,,,,,,,,,,
1721032200000,,,,,,,,,,,,
1721032800000,,,,,,,,,,,,
1721033400000,,,,,,,,,,,,
1721034000000,,,,,,,,,,,,
1721034600000,,,,,,,,,,,,
1721035200000,,,,,,,,,,,,
1721035800000,,,,,,,,,,,,
1721036400000,,,,,,,,,,,,
1721037000000,,,,,,,,,,,,
1721037600000,,,,,,,,,,,,
